GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
320300108866856441,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:06:43,1702224403000,01,大型汽车,鲁CN1***,宝马
320300108866856547,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:06:45,1702224405000,01,大型汽车,豫NX3***,云度
320300108866856511,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:06:50,1702224410000,01,大型汽车,鲁Q58***,一汽
320300108866856559,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:06:54,1702224414000,01,大型汽车,皖L29***,一汽
320300108866856833,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2023-12-11 00:07:11,1702224431000,未知,未知,苏D38***,未知
320300108866857082,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:07:17,1702224437000,01,大型汽车,苏CJT***,未知
320300108866856886,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2023-12-11 00:07:20,1702224440000,02,小型汽车,苏C77***,大众
320300108866856890,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2023-12-11 00:07:22,1702224442000,02,小型汽车,苏C32***,未知
320300108866857383,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:07:43,1702224463000,01,大型汽车,鲁H50***,福田
320300108866857670,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:08:08,1702224488000,02,小型汽车,豫GB8***,海马
320300108866857556,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:08:13,1702224493000,01,大型汽车,鲁Q77***,福田
320300108866857749,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:08:13,1702224493000,02,小型汽车,苏CW6***,大众
320300108866857716,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-11 00:08:20,1702224500000,02,小型汽车,苏CZ2***,长城
320300108866858005,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2023-12-11 00:08:50,1702224530000,02,小型汽车,苏C35***,比亚迪
320300108866858042,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:08:51,1702224531000,01,大型汽车,鲁Q81***,福特
320300108866858068,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:08:57,1702224537000,01,大型汽车,皖C94***,未知
320300108866858192,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:09:08,1702224548000,01,大型汽车,鲁QH5***,未知
320300108866858197,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:09:10,1702224550000,02,小型汽车,苏UD6***,本田
320300108866858211,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:09:11,1702224551000,02,小型汽车,苏C06***,传祺
320300108866858509,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:09:24,1702224564000,01,大型汽车,苏NGH***,东风
320300108866858670,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:09:27,1702224567000,02,小型汽车,豫EJN***,奥迪
320300108866858546,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:09:33,1702224573000,01,大型汽车,鲁Q46***,通家福
320300108866858577,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-11 00:09:35,1702224575000,02,小型汽车,苏C9Z***,未知
320300108866858744,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:09:47,1702224587000,02,小型汽车,鲁BE5***,红旗
320300108866859001,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:10:00,1702224600000,01,大型汽车,苏CPE***,奥迪
320300108866858920,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:10:04,1702224604000,未知,未知,鲁Q85***,一汽
320300108866859005,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:10:07,1702224607000,02,小型汽车,苏CQ7***,大众
320300108866858976,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-11 00:10:08,1702224608000,01,大型汽车,苏CSW***,福田
320300108866859024,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:10:12,1702224612000,01,大型汽车,苏CLY***,奥迪
320300108866859207,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:10:18,1702224618000,01,大型汽车,苏CDB***,未知
320300108866859407,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:10:36,1702224636000,01,大型汽车,苏CTG***,东风
320300108866859426,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:10:40,1702224640000,01,大型汽车,鲁Q88***,宝马
320300108866859656,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-11 00:10:56,1702224656000,02,小型汽车,苏CZ9***,大众
320300108866859681,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-11 00:10:58,1702224658000,02,小型汽车,苏CR9***,现代
320300108866860411,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:11:38,1702224698000,02,小型汽车,苏UV5***,奥迪
320300108866860249,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:11:44,1702224704000,02,小型汽车,苏UX2***,江淮
320300108866861004,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-11 00:12:34,1702224754000,52,教练车,苏CD6***,未知
320300108866861176,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:12:47,1702224767000,01,大型汽车,苏CKQ***,汉腾
320300108866861488,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:13:07,1702224787000,02,小型汽车,苏N52***,福田
320300108866861848,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:13:26,1702224806000,02,小型汽车,苏C6V***,未知
320300108866861849,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:13:27,1702224807000,02,小型汽车,苏C6V***,未知
320300108866861788,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:13:37,1702224817000,01,大型汽车,苏A9D***,一汽
320300108866861924,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:13:38,1702224818000,01,大型汽车,苏CTY***,一汽
320300108866862192,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:14:14,1702224854000,01,大型汽车,鲁GY3***,一汽
320300108866862276,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-11 00:14:22,1702224862000,02,小型汽车,苏C9H***,风神
320300108866862984,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:15:19,1702224919000,01,大型汽车,苏C7T***,长城
320300108866863004,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:15:20,1702224920000,02,小型汽车,苏C25***,吉利
320300108866863604,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:16:08,1702224968000,01,大型汽车,鲁Q57***,福田
320300108866863598,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:16:09,1702224969000,02,小型汽车,苏C6L***,五菱
320300108866863809,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:16:23,1702224983000,01,大型汽车,鲁Q11***,一汽
320300108866863846,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:16:28,1702224988000,未知,未知,鲁R77***,一汽
320300108866864110,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:16:34,1702224994000,02,小型汽车,鲁A9G***,哈弗
320300108866863928,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:16:36,1702224996000,52,教练车,苏NDK***,福特
320300108866864578,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-11 00:17:28,1702225048000,02,小型汽车,苏CF9***,一汽
320300108866864809,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-11 00:17:44,1702225064000,01,大型汽车,苏CHB***,日产
320300108866864897,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:17:50,1702225070000,02,小型汽车,苏CG7***,现代
320300108866865243,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:17:59,1702225079000,02,小型汽车,鲁R3Y***,英致
320300108866865241,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:18:00,1702225080000,02,小型汽车,鲁R3Y***,长安
320300108866865280,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:18:03,1702225083000,02,小型汽车,苏CK8***,未知
320300108866865174,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:18:11,1702225091000,02,小型汽车,鲁Q23***,大通
320300108866865512,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:18:33,1702225113000,01,大型汽车,苏CLR***,江淮
320300108866865608,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:18:48,1702225128000,01,大型汽车,鲁Q5H***,福田
320300108866865703,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:18:56,1702225136000,01,大型汽车,苏CBW***,解放
320300108866866396,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-11 00:19:59,1702225199000,01,大型汽车,皖LE4***,未知
320300108866866671,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:20:12,1702225212000,02,小型汽车,苏C13***,东风
320300108866866775,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-11 00:20:29,1702225229000,02,小型汽车,苏CL1***,未知
320300108866866886,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:20:36,1702225236000,01,大型汽车,苏E6K***,依维柯
320300108866867028,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:20:50,1702225250000,02,小型汽车,苏NK5***,丰田
320300108866867123,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:20:59,1702225259000,01,大型汽车,鲁Q70***,未知
320300108866867517,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-11 00:21:23,1702225283000,01,大型汽车,豫NK0***,一汽
320300108866867616,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:21:33,1702225293000,01,大型汽车,苏CAT***,未知
320300108866867899,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:21:52,1702225312000,02,小型汽车,苏N50***,奔驰
320300108866868307,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:22:30,1702225350000,01,大型汽车,鲁Q81***,一汽
320300108866868522,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:22:46,1702225366000,01,大型汽车,鲁Q79***,未知
320300108866868604,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-11 00:22:52,1702225372000,52,教练车,豫BD0***,未知
320300108866868702,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:22:59,1702225379000,01,大型汽车,皖CB1***,一汽
320300108866869020,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:23:06,1702225386000,02,小型汽车,苏C62***,大众
320300108866869134,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:23:33,1702225413000,02,小型汽车,鲁Q5B***,别克
320300108866869586,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:23:53,1702225433000,01,大型汽车,浙A83***,一汽
320300108866869578,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:24:03,1702225443000,02,小型汽车,苏N99***,双环
320300108866869659,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:24:10,1702225450000,02,小型汽车,苏N87***,宝马
320300108866869782,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:24:21,1702225461000,02,小型汽车,苏C3X***,奥迪
320300108866869989,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:24:45,1702225485000,01,大型汽车,苏CL2***,哈弗
320300108866870101,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-11 00:24:48,1702225488000,02,小型汽车,苏CZ6***,未知
320300108866870217,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:24:50,1702225490000,01,大型汽车,鲁H52***,东风
320300108866870073,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:24:54,1702225494000,01,大型汽车,苏CNP***,一汽
320300108866870267,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:24:56,1702225496000,01,大型汽车,鲁H67***,现代
320300108866870186,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:25:07,1702225507000,01,大型汽车,苏CHV***,本田
320300108866870296,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:25:14,1702225514000,02,小型汽车,鲁Q52***,中兴
320300108866870387,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:25:17,1702225517000,02,小型汽车,苏N22***,野马
320300108866870424,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-11 00:25:17,1702225517000,02,小型汽车,苏CJ3***,未知
320300108866870353,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:25:18,1702225518000,01,大型汽车,苏CPZ***,一汽
320300108866870666,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-11 00:25:42,1702225542000,02,小型汽车,皖LT7***,未知
320300108866870690,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:25:47,1702225547000,01,大型汽车,鲁Q86***,福特
320300108866870876,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:25:55,1702225555000,01,大型汽车,苏NFE***,一汽
320300108866871531,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:26:55,1702225615000,01,大型汽车,浙A3S***,福田
320300108866871524,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:27:01,1702225621000,01,大型汽车,鲁Q23***,双环
320300108866871659,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:27:14,1702225634000,01,大型汽车,鲁Q75***,一汽
320300108866871996,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:27:26,1702225646000,01,大型汽车,鲁RM6***,未知
320300108866872027,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-11 00:27:35,1702225655000,02,小型汽车,苏C39***,未知
320300108866871989,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:27:38,1702225658000,01,大型汽车,苏CHQ***,未知
320300108866872111,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:27:53,1702225673000,01,大型汽车,鲁JB5***,奇瑞
320300108866872267,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:28:01,1702225681000,02,小型汽车,苏CL3***,日产
320300108866872233,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:28:04,1702225684000,01,大型汽车,鲁Q11***,福田
320300108866872283,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:28:09,1702225689000,01,大型汽车,鲁Q88***,福田
320300108866872677,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:28:36,1702225716000,01,大型汽车,苏CLT***,奔驰
320300108866872635,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-11 00:28:38,1702225718000,02,小型汽车,苏G31***,长安
320300108866873163,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:29:19,1702225759000,01,大型汽车,苏CJF***,未知
320300108866873633,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:29:56,1702225796000,01,大型汽车,苏F81***,福田
320300108866873770,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-11 00:30:14,1702225814000,01,大型汽车,苏CST***,东风
320300108866873831,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-11 00:30:19,1702225819000,01,大型汽车,苏NGH***,宇通
320300108866874145,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:30:39,1702225839000,01,大型汽车,鲁PU7***,未知
320300108866874445,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:30:56,1702225856000,未知,未知,鲁P51***,一汽
320300108866875022,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:31:56,1702225916000,01,大型汽车,苏CSV***,一汽
320300108866875087,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:31:58,1702225918000,01,大型汽车,豫NG6***,福田
320300108866874986,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-11 00:32:00,1702225920000,01,大型汽车,鲁Q93***,东风
320300108866875291,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:32:05,1702225925000,01,大型汽车,鲁RL3***,福田
320300108866875086,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-11 00:32:07,1702225927000,02,小型汽车,鲁Q0J***,未知
320300108866875409,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-11 00:32:30,1702225950000,02,小型汽车,苏C7M***,大众
320300108866875907,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-11 00:33:07,1702225987000,02,小型汽车,苏CK1***,未知
320300108866875871,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-11 00:33:12,1702225992000,52,教练车,苏CDE***,未知
320300108866876136,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-11 00:33:14,1702225994000,01,大型汽车,鲁PQ8***,依维柯
320300108866876105,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:33:19,1702225999000,02,小型汽车,苏C7G***,华泰
320300108866876146,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-11 00:33:23,1702226003000,01,大型汽车,苏NGY***,雪佛兰
320300108866876126,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-11 00:33:33,1702226013000,02,小型汽车,苏C18***,宝骏
